"ID","CHR","MAPINFO","custom_Name","chr","custom_Group","repName","repClass","repFamily"
"cg18381420","16",53491450,"RBL2","chr16","Body","AluSg4","SINE","Alu"
"cg07828806","16",53543684,"","chr16","","AluJr","SINE","Alu"
"cg20684222","16",54272961,"RP11-324D17.2","chr16","TSS1500","AluJb","SINE","Alu"
"cg16642717","16",54975958,"CTD-3032H12.2","chr16","5'UTR","AluSc8","SINE","Alu"
"cg15024818","16",55537938,"MMP2","chr16","Body","AluJo","SINE","Alu"
"cg18519445","16",55590415,"LPCAT2","chr16","Body","AluY","SINE","Alu"
"cg08025562","16",55990329,"CES5A","chr16","TSS1500","AluSz","SINE","Alu"
"cg26832183","16",56221534,"LOC283856","chr16","Body","AluSz","SINE","Alu"
"cg07450298","16",56221532,"LOC283856","chr16","ExonBnd","AluSz","SINE","Alu"
"cg13005781","16",56460672,"AMFR","chr16","TSS1500","AluJo","SINE","Alu"
"cg07236532","16",56555186,"BBS2","chr16","TSS1500","AluSx1","SINE","Alu"
"cg10731478","16",56668543,"MT1JP","chr16","TSS1500","FLAM_A","SINE","Alu"
"cg00274125","16",56679419,"","chr16","","AluJr","SINE","Alu"
"cg15738109","16",56690658,"MT1F","chr16","TSS1500","AluSz6","SINE","Alu"
"cg05587736","16",56780751,"NUP93","chr16","5'UTR","AluSz6","SINE","Alu"
"cg19836088","16",56892074,"MIR138-2","chr16","TSS1500","AluSg4","SINE","Alu"
"cg14816999","16",56983499,"","chr16","","AluSx","SINE","Alu"
"cg17659427","16",56988503,"","chr16","","AluSz","SINE","Alu"
"cg20436925","16",57001793,"CETP","chr16","Body","AluJo","SINE","Alu"
"cg16677488","16",57038246,"NLRC5","chr16","5'UTR","FLAM_C","SINE","Alu"
"cg23079860","16",57114658,"NLRC5","chr16","Body","AluSx1","SINE","Alu"
"cg18467502","16",57144407,"CPNE2","chr16","5'UTR","AluJr","SINE","Alu"
"cg09179993","16",57158056,"CPNE2","chr16","Body","AluJo","SINE","Alu"
"cg24273076","16",57207929,"FAM192A","chr16","5'UTR","AluSg","SINE","Alu"
"cg07421379","16",57207935,"FAM192A","chr16","5'UTR","AluSg","SINE","Alu"
"cg21432711","16",57216798,"FAM192A","chr16","5'UTR","AluSx","SINE","Alu"
"cg04694024","16",57227902,"RSPRY1","chr16","5'UTR","AluSz","SINE","Alu"
"cg14636577","16",57280452,"ARL2BP","chr16","Body","AluY","SINE","Alu"
"cg07825142","16",57315702,"PLLP","chr16","Body","AluY","SINE","Alu"
"cg25208881","16",57326599,"","chr16","","AluY","SINE","Alu"
"cg00089154","16",57352732,"","chr16","","AluSx1","SINE","Alu"
"cg15579502","16",57373718,"","chr16","","AluJb","SINE","Alu"
"cg26799806","16",57437848,"CCL17","chr16","TSS1500","AluSx1","SINE","Alu"
"cg02050165","16",57437864,"CCL17","chr16","TSS1500","AluSx1","SINE","Alu"
"cg24293407","16",57464721,"CIAPIN1","chr16","Body","AluJb","SINE","Alu"
"cg21337074","16",57515799,"DOK4","chr16","5'UTR","AluY","SINE","Alu"
"cg07104861","16",57516690,"DOK4","chr16","5'UTR","AluJb","SINE","Alu"
"cg11677594","16",57574992,"ADGRG5","chr16","TSS1500","AluSz6","SINE","Alu"
"cg09671611","16",57577474,"GPR114","chr16","5'UTR","AluSx1","SINE","Alu"
"cg10971697","16",57710653,"ADGRG3","chr16","5'UTR","AluJr","SINE","Alu"
"cg13355857","16",57869579,"KIFC3","chr16","5'UTR","AluSz","SINE","Alu"
"cg01173703","16",58001325,"CNGB1","chr16","5'UTR","AluJr","SINE","Alu"
"cg09033827","16",58015022,"TEPP","chr16","Body","AluSx","SINE","Alu"
"cg01479664","16",58016655,"TEPP","chr16","Body","AluSz","SINE","Alu"
"cg26145455","16",58117237,"Y_RNA","chr16","TSS200","AluY","SINE","Alu"
"cg02482315","16",58140830,"","chr16","","AluSx","SINE","Alu"
"cg01895989","16",58166238,"RP11-459F6.3","chr16","5'UTR","AluJo","SINE","Alu"
"cg06233947","16",58230251,"CSNK2A2","chr16","Body","AluJo","SINE","Alu"
"cg05304184","16",58281483,"CCDC113","chr16","5'UTR","AluJr","SINE","Alu"
"cg15673557","16",58319378,"PRSS54","chr16","Body","AluJo","SINE","Alu"
"cg02036364","16",58521443,"NDRG4","chr16","5'UTR","AluSz","SINE","Alu"
"cg08556445","16",58567256,"CNOT1","chr16","Body","AluY","SINE","Alu"
"cg03665229","16",58567278,"CNOT1","chr16","Body","AluY","SINE","Alu"
"cg09495017","16",58567262,"CNOT1","chr16","Body","AluY","SINE","Alu"
"cg16090056","16",58586898,"CNOT1","chr16","Body","AluSx1","SINE","Alu"
"cg19396004","16",58586902,"CNOT1","chr16","Body","AluSx1","SINE","Alu"
"cg01549618","16",58594644,"CNOT1","chr16","Body","AluJb","SINE","Alu"
"cg27611810","16",58594923,"CNOT1","chr16","Body","AluSx","SINE","Alu"
"ch.16.1297555R","16",58606277,"CNOT1","chr16","Body","AluJb","SINE","Alu"
"cg15031014","16",58651882,"CNOT1","chr16","5'UTR","AluJr4","SINE","Alu"
"cg22920202","16",58651853,"CNOT1","chr16","5'UTR","AluJr4","SINE","Alu"
"cg27475235","16",58659721,"CNOT1","chr16","5'UTR","AluJb","SINE","Alu"
"cg17195674","16",58947447,"RP11-410D17.2","chr16","5'UTR","AluSz","SINE","Alu"
"cg01329445","16",65785353,"","chr16","","AluSx","SINE","Alu"
"cg05045104","16",66264304,"","chr16","","AluJb","SINE","Alu"
"cg11131714","16",66541151,"RP11-403P17.5","chr16","3'UTR","AluSz6","SINE","Alu"
"cg22730994","16",66596898,"CKLF","chr16","Body","AluSz6","SINE","Alu"
"cg10266418","16",66636477,"CMTM3","chr16","TSS1500","AluSx","SINE","Alu"
"cg05404009","16",66695554,"CMTM4","chr16","Body","AluSx","SINE","Alu"
"cg17944616","16",66728350,"CMTM4","chr16","Body","AluSx1","SINE","Alu"
"cg06715352","16",66729204,"CMTM4","chr16","Body","AluJb","SINE","Alu"
"cg26824826","16",66750789,"","chr16","","AluSx1","SINE","Alu"
"cg16678014","16",66781270,"DYNC1LI2","chr16","Body","AluSx","SINE","Alu"
"cg07722333","16",66789395,"CCDC79","chr16","Body","AluSz6","SINE","Alu"
"cg19391854","16",66865626,"NAE1","chr16","TSS1500","AluJb","SINE","Alu"
"cg06762442","16",66909285,"","chr16","","AluJb","SINE","Alu"
"cg13664233","16",66913527,"PDP2","chr16","TSS1500","AluSx","SINE","Alu"
"cg23183057","16",66921593,"PDP2","chr16","3'UTR","AluSp","SINE","Alu"
"cg00415763","16",66984264,"CES2","chr16","5'UTR","AluSz","SINE","Alu"
"cg05080651","16",66985153,"CES2","chr16","5'UTR","AluSx","SINE","Alu"
"cg09407859","16",66995461,"CES3","chr16","Body","AluSq","SINE","Alu"
"cg25294248","16",67001725,"CES3","chr16","Body","AluJr","SINE","Alu"
"cg24457170","16",67028405,"CES4A","chr16","Body","AluSg","SINE","Alu"
"cg06972967","16",67028407,"CES4A","chr16","Body","AluSg","SINE","Alu"
"cg27429917","16",67059966,"","chr16","","AluSx","SINE","Alu"
"cg19767035","16",67086880,"CBFB","chr16","Body","AluJb","SINE","Alu"
"cg07560882","16",67127129,"CBFB","chr16","Body","AluJb","SINE","Alu"
"cg04944296","16",67141152,"","chr16","","AluJb","SINE","Alu"
"cg08954701","16",67146405,"C16orf70","chr16","Body","AluJr","SINE","Alu"
"cg26210934","16",67150476,"C16orf70","chr16","Body","AluJb","SINE","Alu"
"cg25445714","16",67152775,"C16orf70","chr16","Body","AluJr","SINE","Alu"
"cg18190621","16",67152723,"C16orf70","chr16","Body","AluJr","SINE","Alu"
"cg01502484","16",67192220,"TRADD","chr16","5'UTR","AluJb","SINE","Alu"
"cg23985336","16",67194339,"FBXL8","chr16","5'UTR","AluSx4","SINE","Alu"
"cg01025842","16",67195069,"TRADD","chr16","TSS1500","AluJo","SINE","Alu"
"cg26927230","16",67206722,"NOL3","chr16","TSS1500","AluSx3","SINE","Alu"
"cg00942293","16",67224629,"E2F4","chr16","TSS1500","AluJo","SINE","Alu"
"cg17591583","16",67224619,"EXOC3L1","chr16","TSS1500","AluJo","SINE","Alu"
"cg05002654","16",67267371,"FHOD1","chr16","Body","AluJb","SINE","Alu"
"cg07512235","16",67268818,"FHOD1","chr16","Body","AluJr","SINE","Alu"
"cg07983330","16",67285608,"SLC9A5","chr16","Body","AluSx1","SINE","Alu"
"cg09407223","16",67302039,"SLC9A5","chr16","Body","AluJo","SINE","Alu"
"cg07505515","16",67309957,"PLEKHG4","chr16","TSS1500","AluSq2","SINE","Alu"
"cg14670149","16",67309949,"PLEKHG4","chr16","TSS1500","AluSq2","SINE","Alu"
"cg00876005","16",67309953,"PLEKHG4","chr16","TSS1500","AluSq2","SINE","Alu"
"cg21491100","16",67311203,"PLEKHG4","chr16","TSS1500","AluSz6","SINE","Alu"
"cg19147260","16",67321333,"PLEKHG4","chr16","Body","AluJr","SINE","Alu"
"cg02007705","16",67324372,"KCTD19","chr16","Body","AluY","SINE","Alu"
"cg10010004","16",67361225,"KCTD19","chr16","TSS1500","AluSx","SINE","Alu"
"cg13532039","16",67361154,"KCTD19","chr16","TSS1500","AluSx","SINE","Alu"
"cg02210621","16",67412431,"LRRC36","chr16","Body","AluSx","SINE","Alu"
"cg16707391","16",67446860,"ZDHHC1","chr16","5'UTR","AluSq","SINE","Alu"
"cg23179326","16",67451191,"ZDHHC1","chr16","TSS1500","AluJo","SINE","Alu"
"cg03051742","16",67461683,"","chr16","","AluSx","SINE","Alu"
"cg16630770","16",67511644,"ATP6V0D1","chr16","Body","AluY","SINE","Alu"
"cg14924913","16",67570305,"FAM65A","chr16","TSS1500","AluSx1","SINE","Alu"
"cg21644701","16",67570862,"FAM65A","chr16","TSS1500","AluSg","SINE","Alu"
"cg02653315","16",67571095,"FAM65A","chr16","5'UTR","AluSg","SINE","Alu"
"cg13849876","16",67649284,"CTCF","chr16","Body","AluJb","SINE","Alu"
"cg19318426","16",67649290,"CTCF","chr16","Body","AluJb","SINE","Alu"
"cg20259531","16",67798550,"RANBP10","chr16","Body","AluJo","SINE","Alu"
"cg26834277","16",67841555,"RANBP10","chr16","TSS1500","AluJb","SINE","Alu"
"cg26795179","16",67843154,"TSNAXIP1","chr16","5'UTR","AluSc","SINE","Alu"
"cg13830667","16",67869543,"CENPT","chr16","ExonBnd","AluSz","SINE","Alu"
"cg12352460","16",67869888,"CENPT","chr16","5'UTR","AluSg","SINE","Alu"
"cg04030584","16",67871218,"CENPT","chr16","5'UTR","AluJb","SINE","Alu"
"cg13973674","16",67882312,"CENPT","chr16","TSS1500","AluSx","SINE","Alu"
"cg07893726","16",67892349,"NUTF2","chr16","5'UTR","AluSz","SINE","Alu"
"cg08577693","16",67903602,"NUTF2","chr16","Body","AluSp","SINE","Alu"
"cg00388732","16",67923839,"","chr16","","AluSp","SINE","Alu"
"cg09738193","16",67926317,"PSKH1","chr16","TSS1500","AluSx1","SINE","Alu"
"ch.16.1486373F","16",67929243,"PSKH1","chr16","5'UTR","FLAM_C","SINE","Alu"
"cg16566579","16",67930570,"PSKH1","chr16","5'UTR","AluSp","SINE","Alu"
"cg07872330","16",67941459,"PSKH1","chr16","5'UTR","AluSx1","SINE","Alu"
"cg14729631","16",67971625,"PSMB10","chr16","TSS1500","FRAM","SINE","Alu"
"cg14985351","16",67972477,"PSMB10","chr16","TSS1500","AluSp","SINE","Alu"
"cg09664593","16",68003907,"SLC12A4","chr16","TSS1500","AluSq2","SINE","Alu"
"cg08259137","16",68007294,"","chr16","","AluY","SINE","Alu"
"cg26710926","16",68014808,"DPEP3","chr16","TSS1500","AluSq2","SINE","Alu"
"cg04556612","16",68015082,"DPEP3","chr16","TSS1500","AluSq2","SINE","Alu"
"cg18497492","16",68015076,"DPEP3","chr16","TSS1500","AluSq2","SINE","Alu"
"cg08142983","16",68028952,"DPEP2","chr16","5'UTR","AluSz6","SINE","Alu"
"cg03683004","16",68030088,"DPEP2","chr16","5'UTR","AluJb","SINE","Alu"
"cg19140314","16",68051184,"LOC100131303","chr16","TSS1500","AluSz6","SINE","Alu"
"cg04108477","16",68051794,"U6","chr16","TSS200","AluSq","SINE","Alu"
"cg01981596","16",68053409,"DUS2L","chr16","5'UTR","AluJo","SINE","Alu"
"cg06042828","16",68058281,"DDX28","chr16","TSS1500","AluSx3","SINE","Alu"
"cg21385304","16",68058883,"DUS2","chr16","5'UTR","AluSg","SINE","Alu"
"cg01936488","16",68060193,"DUS2L","chr16","5'UTR","AluSx","SINE","Alu"
"cg27091886","16",68071675,"DUS2","chr16","5'UTR","AluSx","SINE","Alu"
"cg24309748","16",68165632,"NFATC3","chr16","Body","FLAM_C","SINE","Alu"
"cg16455488","16",68232677,"NFATC3","chr16","Body","AluSc","SINE","Alu"
"cg25641243","16",68233075,"NFATC3","chr16","Body","AluJb","SINE","Alu"
"cg23258044","16",68257877,"NFATC3","chr16","3'UTR","AluYb9","SINE","Alu"
"cg10041272","16",68257875,"NFATC3","chr16","3'UTR","AluYb9","SINE","Alu"
"cg02599116","16",68275991,"","chr16","","AluSx1","SINE","Alu"
"cg09753762","16",68276144,"","chr16","","AluSx1","SINE","Alu"
"cg22045478","16",68318859,"SLC7A6","chr16","Body","FAM","SINE","Alu"
"cg03735233","16",68318873,"SLC7A6","chr16","Body","FAM","SINE","Alu"
"cg01837631","16",68340409,"SLC7A6OS","chr16","Body","AluSq2","SINE","Alu"
"cg09037196","16",68343397,"PRMT7","chr16","TSS1500","AluJb","SINE","Alu"
"cg19356324","16",68345990,"PRMT7","chr16","5'UTR","AluJb","SINE","Alu"
"cg27077685","16",68346347,"PRMT7","chr16","5'UTR","AluJb","SINE","Alu"
"cg06508178","16",68347702,"PRMT7","chr16","5'UTR","FAM","SINE","Alu"
"cg24904913","16",68388074,"PRMT7","chr16","Body","AluJo","SINE","Alu"
"cg05344692","16",68544404,"","chr16","","AluSq2","SINE","Alu"
"cg08361858","16",68568530,"U4","chr16","TSS1500","AluY","SINE","Alu"
"cg03457357","16",68572477,"ZFP90","chr16","TSS1500","AluSp","SINE","Alu"
"cg21529010","16",68594802,"ZFP90","chr16","Body","AluSx3","SINE","Alu"
"cg07737482","16",68631748,"","chr16","","AluSc8","SINE","Alu"
"cg03335313","16",68664327,"snoU109","chr16","TSS200","AluSx1","SINE","Alu"
"cg16006396","16",68678624,"CDH3","chr16","5'UTR","AluJb","SINE","Alu"
"cg09960794","16",68682633,"CDH3","chr16","Body","AluJb","SINE","Alu"
"cg02584807","16",68713334,"CDH3","chr16","Body","AluSx1","SINE","Alu"
"cg08219459","16",68734735,"CDH3","chr16","5'UTR","AluSz6","SINE","Alu"
"cg23630973","16",68770646,"CDH1","chr16","TSS1500","AluJo","SINE","Alu"
"cg10313337","16",68823690,"CDH1","chr16","Body","AluSp","SINE","Alu"
"cg01650965","16",68876365,"TMCO7","chr16","TSS1500","AluSz","SINE","Alu"
"cg01430559","16",68967055,"TANGO6","chr16","Body","AluSx","SINE","Alu"
"cg05018741","16",69020534,"TMCO7","chr16","Body","AluSz","SINE","Alu"
"cg11895632","16",69042429,"TANGO6","chr16","Body","AluJr","SINE","Alu"
"cg20464438","16",69066201,"TANGO6","chr16","Body","AluSx","SINE","Alu"
"cg04626855","16",69083364,"TMCO7","chr16","Body","AluSq2","SINE","Alu"
"cg09479016","16",69096583,"TANGO6","chr16","Body","AluSx1","SINE","Alu"
"cg25954083","16",69139072,"HAS3","chr16","TSS1500","AluYc","SINE","Alu"
"cg24088279","16",69155473,"CHTF8","chr16","Body","AluSx","SINE","Alu"
"cg00785105","16",69155483,"CHTF8","chr16","Body","AluSx","SINE","Alu"
"cg21044548","16",69156336,"CHTF8","chr16","Body","AluSx","SINE","Alu"
"cg04938082","16",69156328,"CHTF8","chr16","Body","AluSx","SINE","Alu"
"cg13623244","16",69210178,"U6","chr16","TSS1500","AluJb","SINE","Alu"
"cg07645656","16",69218228,"RP11-70O5.1","chr16","5'UTR","AluSg","SINE","Alu"
"cg26469821","16",69225606,"SNTB2","chr16","Body","AluY","SINE","Alu"
"cg05737000","16",69251142,"SNTB2","chr16","Body","AluJb","SINE","Alu"
"cg09123455","16",69362128,"COG8","chr16","3'UTR","AluSg7","SINE","Alu"
"cg12897458","16",69365223,"PDF","chr16","TSS1500","AluSp","SINE","Alu"
"cg11403598","16",69374664,"NIP7","chr16","Body","AluSz6","SINE","Alu"
"cg20675440","16",69374895,"NIP7","chr16","Body","AluSz6","SINE","Alu"
"cg04969331","16",69390431,"TERF2","chr16","3'UTR","AluY","SINE","Alu"
"cg10849943","16",69406391,"TERF2","chr16","Body","AluSp","SINE","Alu"
"cg03576863","16",69415422,"TERF2","chr16","Body","AluJb","SINE","Alu"
"cg01317217","16",69420134,"TERF2","chr16","TSS1500","AluSp","SINE","Alu"
"cg11385565","16",69421106,"TERF2","chr16","TSS1500","AluY","SINE","Alu"
"cg03880890","16",69439245,"TERF2","chr16","3'UTR","AluSc","SINE","Alu"
"cg01644699","16",69445309,"","chr16","","AluSp","SINE","Alu"
"cg02126497","16",69461571,"CYB5B","chr16","Body","AluJb","SINE","Alu"
"cg05588955","16",69501607,"","chr16","","AluSz6","SINE","Alu"
"cg01630883","16",69510210,"","chr16","","AluSq2","SINE","Alu"
"cg08144020","16",69596982,"","chr16","","AluJr","SINE","Alu"
"cg02761778","16",69643871,"NFAT5","chr16","5'UTR","AluJb","SINE","Alu"
"cg12178385","16",69761720,"NQO1","chr16","TSS1500","AluSp","SINE","Alu"
"cg13971793","16",69762026,"NQO1","chr16","TSS1500","AluJo","SINE","Alu"
"cg03776923","16",69762343,"NQO1","chr16","TSS1500","AluSx","SINE","Alu"
"cg05565807","16",69771259,"CTD-2033A16.3","chr16","5'UTR","AluSz","SINE","Alu"
"cg09465065","16",69772067,"CTD-2033A16.3","chr16","5'UTR","AluSx","SINE","Alu"
"cg10281638","16",69773268,"CTD-2033A16.3","chr16","5'UTR","AluJb","SINE","Alu"
"cg09751673","16",69789105,"NOB1","chr16","TSS1500","FLAM_A","SINE","Alu"
"cg00217859","16",69789140,"NOB1","chr16","TSS1500","FLAM_A","SINE","Alu"
"cg11564268","16",69789107,"NOB1","chr16","TSS1500","FLAM_A","SINE","Alu"
"cg00142834","16",69795203,"WWP2","chr16","TSS1500","AluSz","SINE","Alu"
"cg05768078","16",69804761,"WWP2","chr16","5'UTR","FLAM_C","SINE","Alu"
"cg02034890","16",69807290,"WWP2","chr16","5'UTR","AluSx1","SINE","Alu"
"cg03033000","16",69808610,"WWP2","chr16","5'UTR","AluSz6","SINE","Alu"
"cg10367066","16",69819686,"WWP2","chr16","5'UTR","AluSx1","SINE","Alu"
"cg24347998","16",69831912,"WWP2","chr16","Body","AluJo","SINE","Alu"
"cg09213330","16",70064245,"MIR1972-1","chr16","TSS200","FLAM_A","SINE","Alu"
"cg06710605","16",70096420,"PDXDC2","chr16","Body","AluJb","SINE","Alu"
"cg07473590","16",70100756,"PDXDC2","chr16","TSS1500","AluJr","SINE","Alu"
"cg08068547","16",70102342,"","chr16","","AluSx","SINE","Alu"
"cg19250295","16",70132969,"","chr16","","AluSz","SINE","Alu"
"cg07680047","16",70145696,"","chr16","","AluJb","SINE","Alu"
"cg00327946","16",70175248,"PDPR","chr16","Body","AluSg","SINE","Alu"
"cg16483846","16",70179330,"PDPR","chr16","Body","AluSg","SINE","Alu"
"cg05635887","16",70268415,"snoU13","chr16","TSS1500","AluSx1","SINE","Alu"
"cg10482044","16",70306618,"AARS","chr16","Body","AluJo","SINE","Alu"
"cg09076628","16",70324585,"AARS","chr16","TSS1500","AluJb","SINE","Alu"
"cg01739431","16",70326013,"DDX19B","chr16","5'UTR","AluJo","SINE","Alu"
"cg04273781","16",70328283,"DDX19B","chr16","TSS1500","AluY","SINE","Alu"
"cg08954709","16",70328279,"DDX19B","chr16","TSS1500","AluY","SINE","Alu"
"cg20914010","16",70331859,"DDX19B","chr16","TSS1500","AluJr","SINE","Alu"
"cg22437545","16",70331664,"DDX19B","chr16","TSS1500","AluJr","SINE","Alu"
"cg10198000","16",70331824,"DDX19B","chr16","TSS1500","AluJr","SINE","Alu"
"cg26887757","16",70331777,"DDX19B","chr16","TSS1500","AluJr","SINE","Alu"
"cg17099852","16",70380012,"DDX19A","chr16","TSS1500","AluJb","SINE","Alu"
"cg10356341","16",70380474,"DDX19A","chr16","TSS1500","AluSg","SINE","Alu"
"cg13659356","16",70389775,"DDX19A","chr16","Body","AluJr","SINE","Alu"
"cg15945854","16",70397096,"DDX19A","chr16","Body","AluSx","SINE","Alu"
"cg09204626","16",70403452,"DDX19A","chr16","Body","AluJb","SINE","Alu"
"cg08034613","16",70411455,"","chr16","","AluSg","SINE","Alu"
"cg07929956","16",70437897,"ST3GAL2","chr16","5'UTR","AluJb","SINE","Alu"
"cg15959117","16",70449108,"ST3GAL2","chr16","5'UTR","AluSx","SINE","Alu"
"cg00686450","16",70458189,"ST3GAL2","chr16","5'UTR","AluSp","SINE","Alu"
"cg04957757","16",70463218,"ST3GAL2","chr16","5'UTR","AluY","SINE","Alu"
"cg08641155","16",70469236,"ST3GAL2","chr16","5'UTR","AluSp","SINE","Alu"
"cg17463355","16",70479694,"U6","chr16","TSS1500","AluSp","SINE","Alu"
"cg16348962","16",70491417,"FUK","chr16","5'UTR","AluSz6","SINE","Alu"
"cg25496953","16",70535641,"COG4","chr16","Body","AluSz6","SINE","Alu"
"cg06309053","16",70555265,"COG4","chr16","Body","AluSx1","SINE","Alu"
"cg22995106","16",70558876,"SF3B3","chr16","5'UTR","AluY","SINE","Alu"
"cg27590568","16",70562397,"SNORD111B","chr16","TSS1500","FRAM","SINE","Alu"
"cg00363815","16",70570497,"SNORD111","chr16","TSS1500","AluYc","SINE","Alu"
"cg26938418","16",70603778,"SF3B3","chr16","Body","AluJo","SINE","Alu"
"cg19703259","16",70612843,"IL34","chr16","TSS1500","AluJb","SINE","Alu"
"cg03320646","16",70613332,"IL34","chr16","TSS1500","FAM","SINE","Alu"
"cg04917208","16",70680104,"IL34","chr16","TSS1500","FLAM_C","SINE","Alu"
"cg06961632","16",70687183,"IL34","chr16","Body","FLAM_A","SINE","Alu"
"cg00276068","16",70910360,"HYDIN","chr16","Body","AluSg","SINE","Alu"
"cg08223835","16",71266911,"","chr16","","AluSq2","SINE","Alu"
"cg01324000","16",71324258,"FTSJD1","chr16","TSS1500","AluJb","SINE","Alu"
"cg27498751","16",71324608,"FTSJD1","chr16","TSS1500","AluSx3","SINE","Alu"
"cg07708712","16",71409337,"CALB2","chr16","Body","AluJr","SINE","Alu"
"cg05673293","16",71475279,"","chr16","","AluJr","SINE","Alu"
"cg08887933","16",71601037,"TAT","chr16","3'UTR","AluSx","SINE","Alu"
"cg13154724","16",71661131,"MARVELD3","chr16","Body","AluSx1","SINE","Alu"
"cg15518001","16",71698377,"PHLPP2","chr16","Body","AluSc","SINE","Alu"
"cg12380515","16",71698950,"PHLPP2","chr16","Body","AluSc5","SINE","Alu"
"cg03466007","16",71716385,"PHLPP2","chr16","Body","AluSx","SINE","Alu"
"cg00621574","16",71716848,"PHLPP2","chr16","Body","AluSx","SINE","Alu"
"cg22338014","16",71743856,"PHLPP2","chr16","Body","AluJb","SINE","Alu"
"cg01333532","16",71749135,"PHLPP2","chr16","TSS1500","AluJb","SINE","Alu"
"cg03062952","16",71753357,"PHLPP2","chr16","5'UTR","AluSz6","SINE","Alu"
"cg07283517","16",71756060,"PHLPP2","chr16","5'UTR","AluSx1","SINE","Alu"
"cg09262155","16",71760104,"RP11-432I5.4","chr16","TSS1500","AluJb","SINE","Alu"
"cg12521152","16",71762004,"","chr16","","AluJb","SINE","Alu"
"cg06411322","16",71838776,"AP1G1","chr16","5'UTR","AluJb","SINE","Alu"
"cg00680808","16",71841200,"AP1G1","chr16","5'UTR","AluSx","SINE","Alu"
"cg09043230","16",71844102,"AP1G1","chr16","TSS1500","AluSx1","SINE","Alu"
"cg16422316","16",71844250,"AP1G1","chr16","TSS1500","AluSx1","SINE","Alu"
"cg20201010","16",71878720,"ATXN1L","chr16","TSS1500","AluY","SINE","Alu"
"cg02496113","16",71897661,"ZNF821","chr16","Body","AluSz","SINE","Alu"
"cg09952674","16",71918791,"ZNF821","chr16","TSS1500","AluSx","SINE","Alu"
"cg21039741","16",71919038,"ZNF821","chr16","TSS1500","AluSx","SINE","Alu"
"cg26620960","16",71923300,"IST1","chr16","TSS1500","AluSz","SINE","Alu"
